prod_id_key,prod_id_value,next_month_prod_id,prepaid
Golden Girl - 2 Items Auto renew,4438599565370,4399742615610,f
Golden Girl - 3 Items,4438600876090,4399742746682,f
Good Karma - 3 Items,4320757153850,4399742746682,f
High Tide - 3 Items,2457949667386,4399742746682,f
Making Moves - 2 Items,4398463418426,4399742615610,f
Making Moves - 2 Items Auto renew,4398463418426,4399742615610,f
Making Moves - 3 Items,4398463516730,4399742746682,f
Making Moves - 5 Items,4398463877178,4399742910522,f
Matcha Cha Cha - 3 Items,4408142463034,4399742746682,f
Mineral Love - 2 Items,4465957797946,4399742615610,f
Mineral Love - 2 Items Auto renew,4465957797946,4399742615610,f
Mineral Love - 3 Items,4465958387770,4399742746682,f
Mineral Love - 3 Items Auto renew,4465958387770,4399742746682,f
Mineral Love - 5 Items,4465961369658,4399742910522,f
Mineral Love - 5 Items Auto renew,4465961369658,4399742910522,f
Natural Fit - 3 Items,4428899516474,4399742746682,f
Off The Grid - 2 Items,4465968578618,4399742746682,f
Off The Grid - 2 Items Auto renew,4465968578618,4399742746682,f
Off The Grid - 3 Items,4465970839610,4399742746682,f
Off The Grid - 3 Items Auto renew,4465970839610,4399742746682,f
Off The Grid - 5 Items,4465974837306,4399742910522,f
Off The Grid - 5 Items Auto renew,4465974837306,4399742910522,f
Pacific Mist - 2 Items,4427335696442,4399742615610,f
Pacific Mist - 3 Items,4427336384570,4399742746682,f
Papaya Summer - 2 Items,4466290032698,4399742615610,f
Papaya Summer - 2 Items Auto renew,4466290032698,4399742615610,f
Papaya Summer - 3 Items,4466290720826,4399742746682,f
Papaya Summer - 3 Items Auto renew,4466290720826,4399742746682,f
Papaya Summer - 5 Items,4466293407802,4399742910522,f
Paradise Cove - 2 Items,4366058225722,4399742615610,f
Paradise Cove - 3 Items,4366058782778,4399742746682,f
Paradise Cove - 3 Items,4366058913850,4399742746682,f
Paradise Cove - 5 Items,4366059143226,4399742910522,f
Peachy Keen - 2 Items,4466303500346,4399742615610,f
Peachy Keen - 2 Items Auto renew,4466303500346,4399742615610,f
Peachy Keen - 3 Items,4466303762490,4399742746682,f
Peachy Keen - 3 Items Auto renew,4466303762490,4399742746682,f
Peachy Keen - 5 Items,4466305335354,4399742910522,f
Peachy Keen - 5 Items Auto renew,4466305335354,4399742910522,f
Roll The Dye - 2 Items,4466297176122,4399742615610,f
Roll The Dye - 3 Items,4466297929786,4399742746682,f
Roll The Dye - 3 Items Auto renew,4466297929786,4399742746682,f
Roll The Dye - 5 Items,4466299371578,4399742910522,f
Show Your Stripes - 2 Items,4320727367738,4399742615610,f
Show Your Stripes - 3 Items,4320729464890,4399742746682,f
Show Your Stripes - 5 Items,4320730775610,4399742910522,f
Sparkling Onyx - 3 Items,2514843762746,4399742746682,f
Spring Into Action - 3 Items,4438604349498,4399742746682,f
Tie Game - 3 Items,4429126860858,4399742746682,f
Under The Radar - 3 Items,4398464565306,4399742746682,f
Velvet Crush - 3 Items,2525970530362,4399742746682,f
Wind Breaker - 2 Items,4466299830330,4399742615610,f
Wind Breaker - 3 Items,4466300452922,4399742746682,f
Wind Breaker - 3 Items Auto renew,4466300452922,4399742746682,f
Wind Breaker - 5 Items,4466302419002,4399742910522,f
