prod_id_key,prod_id_value,next_month_prod_id,prepaid
Street Dreams  - 5 Items,1918039687226,2294127558714,f
Street Dreams - 3 Items Auto renew,1924806180922,2294123954234,f
Street Dreams - 5 Items Auto renew,1924801101882,2294127558714,f
Alt 3 Months,9175678162,2294127558714,t
Vinyasa Vibes Sept Collection,1828555587642,2294123954234,f
Vinasa Vibes alt 2,1828550213690,2294127558714,f
Wrap Me Up - 3 Items,2076469657658,2294123954234,f
Wrap me Up - 5 Items,2076477653050,2294127558714,f
Wrap Me Up - 3 Items Auto renew,2089102573626,2294123954234,f
Wrap Me Up - 5 Items Auto renew,2089102114874,2294127558714,f
Color Theory - 3 Items,2076342452282,2294123954234,f
Color Theory - 5 Items,2076357886010,2294127558714,f
Color Theory - 3 Items Auto renew,2089364193338,2294123954234,f
Color Theory - 5 Items Auto renew,2089098313786,2294127558714,f
Wine & Roses - 3 Items,2076495052858,2294123954234,f
Wine & Roses - 5 Items,2076520939578,2294127558714,f
Wine & Roses - 3 Items Auto renew,2092149178426,2294123954234,f
Wine & Roses - 5 Items Auto renew,2092150227002,2294127558714,f
Street Smarts - 3 Items,2154512613434,2294123954234,f
Street Smarts - 5 items,2144938426426,2294127558714,f
Street Smarts - 3 Items  Auto renew,2156332908602,2294123954234,f
Street Smarts - 5 items  Auto renew,2188207980602,2294127558714,f
Street Smarts 2 - 3 Items,2188530778170,2294123954234,f
Street Smarts 2 - 5 items,2188532875322,2294127558714,f
Street Smarts 2 - 3 Items  Auto renew,2196272807994,2294123954234,f
Street Smarts 2 - 5 items  Auto renew,2188543328314,2294127558714,f
Snug Life - 3 Items,2163296698426,2294123954234,f
Snug Life - 5 Items,2154515857466,2294127558714,f
Snug Life - 3 Items  Auto renew,2188491882554,2294123954234,f
Snug Life - 5 Items  Auto renew,2188496666682,2294127558714,f
Never Basic - 3 Items,2185227010106,2294123954234,f
Never Basic - 5 Items,2185229860922,2294127558714,f
Never Basic - 3 Items  Auto renew,2188525928506,2294123954234,f
Never Basic - 5 Items  Auto renew,2188527599674,2294127558714,f
Blush Crush - 3 Items,2154559995962,2294123954234,f
Blush Crush - 5 Items,2154524049466,2294127558714,f
Blush Crush - 3 Items  Auto renew,2188518850618,2294123954234,f
Blush Crush - 5 Items  Auto renew,2188520521786,2294127558714,f
Fierce & Floral - 3 Items,2227262881850,2294123954234,f
Knot Your Average - 3 Items,2227252559930,2294123954234,f
Knot Your Average - 5 Items,2227246661690,2294127558714,f
Peace & Pastels - 3 Items,2226413174842,2294123954234,f
Street Dreams - 3 Items,1918042636346,2294123954234,f
True Blue - 3 Items,2226409963578,2294123954234,f
Fierce & Floral - 5 Items,2227259342906,2294127558714,f
3 Months - 3 Items,2209786298426,2294123954234,t
3 Months - 5 Items,2209789771834,2294127558714,t
Chill Mode - 3 Items,2267626373178,2294123954234,f
Chill Mode - 3 Items  Auto renew,2267626373178,2294123954234,f
Chill Mode - 5 Items,2227259342906,2294127558714,f
Chill Mode - 5 Items,2267630239802,2294127558714,f
Flower Bud - 3 Items,2267632697402,2294123954234,f
Flower Bud - 3 Items  Auto renew,2267632697402,2294123954234,f
Flower Bud - 5 Items,2267637678138,2294127558714,f
Knot Your Average - 3 Items,2227252559930,2294123954234,f
Morning Mantra - 3 Items,2267641151546,2294123954234,f
Morning Mantra - 5 Items,2267641872442,2294127558714,f
Steel the Show - 3 Items,2267622539322,2294123954234,f
Steel the Show - 3 Items  Auto renew,2267622539322,2294123954234,f
Steel the Show - 5 Items,2267625160762,2294127558714,f
The Jet Set - 3 Items,2267638857786,2294123954234,f
The Jet Set - 3 Items  Auto renew,2267638857786,2294123954234,f
The Jet Set - 5 Items,2267639349306,2294127558714,f
Starstruck - 5 ITEMS,2294132539450,2294127558714,f
