prod_id_key,prod_id_value,next_month_prod_id,prepaid
Wild Orchid -3 Items,207131803666,2227262881850,f
Wild Orchid - 3 Items Auto renew,219709407250,2227262881850,f
Wild Orchid - 5 Items,207131705362,2227259342906,f
Wild Orchid - 5 Items Auto renew,219709538322,2227259342906,f
Sky's the Limit - 3 Items,207132033042,2227262881850,f
Sky's the Limit - 3 Items Auto renew,219709702162,2227262881850,f
Sky's the Limit - 5 Items,207131967506,2227259342906,f
Skys the Limit - 5 Items Auto renew,219709767698,2227259342906,f
Rose All Day - 3 Items,224674119698,2227262881850,f
Rose All Day - 5 Items,224674086930,2227259342906,f
Rose All Day - 3 Items Auto renew,224675037202,2227262881850,f
Rose All Day - 5 Items Auto renew,224674971666,2227259342906,f
Weekend Warrior - 3 Items,224674447378,2227262881850,f
Weekend Warrior - 3 Items Auto renew,224675364882,2227262881850,f
Weekend Warrior - 5 Items,224674381842,2227259342906,f
Weekend Warrior - 5 Items Auto renew,224675299346,2227259342906,f
Back to Black - 3 Items,224674316306,2227262881850,f
Back to Black - 3 Items Auto renew,224675233810,2227262881850,f
Back to Black - 5 Items,224674283538,2227259342906,f
Back to Black - 5 Items Auto renew,224675135506,2227259342906,f
Print Paradise - 3 Items,1446651330618,2227262881850,f
Print Paradise - 5 Items,1446647234618,2227259342906,f
Print Paradise - 3 Items Auto renew,1508549427258,2227262881850,f
Print Paradise - 5 Items Auto renew,1508553392186,2227259342906,f
Seeing Stars - 3 Items,1446660702266,2227262881850,f
Seeing Stars - 5 Items,1446656999482,2227259342906,f
Seeing Stars - 3 Items Auto renew,1508540219450,2227262881850,f
Seeing Stars - 5 Items Auto renew,1508544643130,2227259342906,f
Vitamin Sea - 3 Items,1446669287482,2227262881850,f
Vitamin Sea - 5 Items,1446664306746,2227259342906,f
Vitamin Sea - 3 Items Auto renew,1508523147322,2227262881850,f
Vitamin Sea - 5 Items Auto renew,1508537106490,2227259342906,f
Meet Your Match - 3 Items,1719732535354,2227262881850,f
Meet Your Match - 5 Items,1719728111674,2227259342906,f
Meet Your Match - 3 Items Auto renew,1778624921658,2227262881850,f
Meet your Match - 5 items Auto renew,1778619449402,2227259342906,f
Tough Luxe - 3 Items,1719724507194,2227262881850,f
Tough Luxe - 5 Items,1719720935482,2227259342906,f
Tough Luxe - 3 Items Auto renew,1778637897786,2227262881850,f
Tough Luxe - 5 Items Auto renew,1778635964474,2227259342906,f
Power Surge - 3 Items,1719715201082,2227262881850,f
Power Surge - 5 Items,1719710810170,2227259342906,f
Power Surge - 3 Items Auto renew,1778644779066,2227262881850,f
Power Surge - 5 items Auto renew,1778643304506,2227259342906,f
Vinyasa Vibes - 3 Items,1401707069491,2227262881850,f
Vinyasa Vibes - 5 Items,1401707135027,2227259342906,f
Vinyasa Vibes - 3 Items Auto renew,1828595367994,2227262881850,f
Vinyasa Vibes - 5 Items Auto renew,1828594090042,2227259342906,f
Give Me Zen - 3 Items,1828557127738,2227262881850,f
Give Me Zen - 5 Items,1828556308538,2227259342906,f
Give Me Zen - 3 Items Auto renew,1828596514874,2227262881850,f
Give Me Zen - 5 Items Auto renew,1828595990586,2227259342906,f
Love and Light - 3 Items,1828559061050,2227262881850,f
Love and Light - 5 Items,1828558078010,2227259342906,f
Love and Light - 3 Items Auto renew,1828598218810,2227262881850,f
Love and Light - 5 Items Auto renew,1828596645946,2227259342906,f
Think Pink - 3 Items,1918032609338,2227262881850,f
Think Pink - 5 Items,1918033133626,2227259342906,f
Think Pink - 3 Items Auto renew,1930401415226,2227262881850,f
Think Pink - 5 Items Auto renew,1924814274618,2227259342906,f
Lounge Life - 3 Items,1918047453242,2227262881850,f
Lounge Life - 5 Items,1918045159482,2227259342906,f
Lounge Life - 3 Items Auto renew,1924849664058,2227262881850,f
Lounge Life - 5 Items Auto renew,1930396663866,2227259342906,f
Street Dreams - 3 Items,1918042636346,2227262881850,f
Street Dreams  - 5 Items,1918039687226,2227259342906,f
Street Dreams - 3 Items Auto renew,1924806180922,2227262881850,f
Street Dreams - 5 Items Auto renew,1924801101882,2227259342906,f
Alt 3 Months,9175678162,2227259342906,t
Vinyasa Vibes Sept Collection,1828555587642,2227262881850,f
Vinasa Vibes alt 2,1828550213690,2227262881850,f
Wrap Me Up - 3 Items,2076469657658,2227262881850,f
Wrap me Up - 5 Items,2076477653050,2227259342906,f
Wrap Me Up - 3 Items Auto renew,2089102573626,2227262881850,f
Wrap Me Up - 5 Items Auto renew,2089102114874,2227259342906,f
Color Theory - 3 Items,2076342452282,2227262881850,f
Color Theory - 5 Items,2076357886010,2227259342906,f
Color Theory - 3 Items Auto renew,2089364193338,2227262881850,f
Color Theory - 5 Items Auto renew,2089098313786,2227259342906,f
Wine & Roses - 3 Items,2076495052858,2227262881850,f
Wine & Roses - 5 Items,2076520939578,2227259342906,f
Wine & Roses - 3 Items Auto renew,2092149178426,2227262881850,f
Wine & Roses - 5 Items Auto renew,2092150227002,2227259342906,f
Street Smarts - 3 Items,2154512613434,2227262881850,f
Street Smarts - 5 items,2144938426426,2227259342906,f
Street Smarts - 3 Items  Auto renew,2156332908602,2227262881850,f
Street Smarts - 5 items  Auto renew,2188207980602,2227259342906,f
Street Smarts 2 - 3 Items,2188530778170,2227262881850,f
Street Smarts 2 - 5 items,2188532875322,2227259342906,f
Street Smarts 2 - 3 Items  Auto renew,2196272807994,2227262881850,f
Street Smarts 2 - 5 items  Auto renew,2188543328314,2227259342906,f
Snug Life - 3 Items,2163296698426,2227262881850,f
Snug Life - 5 Items,2154515857466,2227259342906,f
Snug Life - 3 Items  Auto renew,2188491882554,2227262881850,f
Snug Life - 5 Items  Auto renew,2188496666682,2227259342906,f
Never Basic - 3 Items,2185227010106,2227262881850,f
Never Basic - 5 Items,2185229860922,2227259342906,f
Never Basic - 3 Items  Auto renew,2188525928506,2227262881850,f
Never Basic - 5 Items  Auto renew,2188527599674,2227259342906,f
Blush Crush - 3 Items,2154559995962,2227262881850,f
Blush Crush - 5 Items,2154524049466,2227259342906,f
Blush Crush - 3 Items  Auto renew,2188518850618,2227262881850,f
Blush Crush - 5 Items  Auto renew,2188520521786,2227259342906,f
Fierce & Floral - 3 Items,2227262881850,2226409963578,f
Fierce & Floral - 5 Items,2227259342906,2226391941178,f
Fierce & Floral - 3 Items  Auto renew,2236718448698,2226409963578,f
Fierce & Floral - 5 Items  Auto renew,2237890625594,2226391941178,f
