prod_id_key,prod_id_value,next_month_prod_id,prepaid
Wild Orchid -3 Items,207131803666,2267622539322,f
Wild Orchid - 3 Items Auto renew,219709407250,2267622539322,f
Wild Orchid - 5 Items,207131705362,2267625160762,f
Wild Orchid - 5 Items Auto renew,219709538322,2267625160762,f
Sky's the Limit - 3 Items,207132033042,2267622539322,f
Sky's the Limit - 3 Items Auto renew,219709702162,2267622539322,f
Sky's the Limit - 5 Items,207131967506,2267625160762,f
Skys the Limit - 5 Items Auto renew,219709767698,2267625160762,f
Rose All Day - 3 Items,224674119698,2267622539322,f
Rose All Day - 5 Items,224674086930,2267625160762,f
Rose All Day - 3 Items Auto renew,224675037202,2267622539322,f
Rose All Day - 5 Items Auto renew,224674971666,2267625160762,f
Weekend Warrior - 3 Items,224674447378,2267622539322,f
Weekend Warrior - 3 Items Auto renew,224675364882,2267622539322,f
Weekend Warrior - 5 Items,224674381842,2267625160762,f
Weekend Warrior - 5 Items Auto renew,224675299346,2267625160762,f
Back to Black - 3 Items,224674316306,2267622539322,f
Back to Black - 3 Items Auto renew,224675233810,2267622539322,f
Back to Black - 5 Items,224674283538,2267625160762,f
Back to Black - 5 Items Auto renew,224675135506,2267625160762,f
Print Paradise - 3 Items,1446651330618,2267622539322,f
Print Paradise - 5 Items,1446647234618,2267625160762,f
Print Paradise - 3 Items Auto renew,1508549427258,2267622539322,f
Print Paradise - 5 Items Auto renew,1508553392186,2267625160762,f
Seeing Stars - 3 Items,1446660702266,2267622539322,f
Seeing Stars - 5 Items,1446656999482,2267625160762,f
Seeing Stars - 3 Items Auto renew,1508540219450,2267622539322,f
Seeing Stars - 5 Items Auto renew,1508544643130,2267625160762,f
Vitamin Sea - 3 Items,1446669287482,2267622539322,f
Vitamin Sea - 5 Items,1446664306746,2267625160762,f
Vitamin Sea - 3 Items Auto renew,1508523147322,2267622539322,f
Vitamin Sea - 5 Items Auto renew,1508537106490,2267625160762,f
Meet Your Match - 3 Items,1719732535354,2267622539322,f
Meet Your Match - 5 Items,1719728111674,2267625160762,f
Meet Your Match - 3 Items Auto renew,1778624921658,2267622539322,f
Meet your Match - 5 items Auto renew,1778619449402,2267625160762,f
Tough Luxe - 3 Items,1719724507194,2267622539322,f
Tough Luxe - 5 Items,1719720935482,2267625160762,f
Tough Luxe - 3 Items Auto renew,1778637897786,2267622539322,f
Tough Luxe - 5 Items Auto renew,1778635964474,2267625160762,f
Power Surge - 3 Items,1719715201082,2267622539322,f
Power Surge - 5 Items,1719710810170,2267625160762,f
Power Surge - 3 Items Auto renew,1778644779066,2267622539322,f
Power Surge - 5 items Auto renew,1778643304506,2267625160762,f
Vinyasa Vibes - 3 Items,1401707069491,2267622539322,f
Vinyasa Vibes - 5 Items,1401707135027,2267625160762,f
Vinyasa Vibes - 3 Items Auto renew,1828595367994,2267622539322,f
Vinyasa Vibes - 5 Items Auto renew,1828594090042,2267625160762,f
Give Me Zen - 3 Items,1828557127738,2267622539322,f
Give Me Zen - 5 Items,1828556308538,2267625160762,f
Give Me Zen - 3 Items Auto renew,1828596514874,2267622539322,f
Give Me Zen - 5 Items Auto renew,1828595990586,2267625160762,f
Love and Light - 3 Items,1828559061050,2267622539322,f
Love and Light - 5 Items,1828558078010,2267625160762,f
Love and Light - 3 Items Auto renew,1828598218810,2267622539322,f
Love and Light - 5 Items Auto renew,1828596645946,2267625160762,f
Think Pink - 3 Items,1918032609338,2267622539322,f
Think Pink - 5 Items,1918033133626,2267625160762,f
Think Pink - 3 Items Auto renew,1930401415226,2267622539322,f
Think Pink - 5 Items Auto renew,1924814274618,2267625160762,f
Lounge Life - 3 Items,1918047453242,2267622539322,f
Lounge Life - 5 Items,1918045159482,2267625160762,f
Lounge Life - 3 Items Auto renew,1924849664058,2267622539322,f
Lounge Life - 5 Items Auto renew,1930396663866,2267625160762,f
Street Dreams - 3 Items,1918042636346,2267622539322,f
Street Dreams  - 5 Items,1918039687226,2267625160762,f
Street Dreams - 3 Items Auto renew,1924806180922,2267622539322,f
Street Dreams - 5 Items Auto renew,1924801101882,2267625160762,f
Alt 3 Months,9175678162,2267625160762,t
Vinyasa Vibes Sept Collection,1828555587642,2267622539322,f
Vinasa Vibes alt 2,1828550213690,2267622539322,f
Wrap Me Up - 3 Items,2076469657658,2267622539322,f
Wrap me Up - 5 Items,2076477653050,2267625160762,f
Wrap Me Up - 3 Items Auto renew,2089102573626,2267622539322,f
Wrap Me Up - 5 Items Auto renew,2089102114874,2267625160762,f
Color Theory - 3 Items,2076342452282,2267622539322,f
Color Theory - 5 Items,2076357886010,2267625160762,f
Color Theory - 3 Items Auto renew,2089364193338,2267622539322,f
Color Theory - 5 Items Auto renew,2089098313786,2267625160762,f
Wine & Roses - 3 Items,2076495052858,2267622539322,f
Wine & Roses - 5 Items,2076520939578,2267625160762,f
Wine & Roses - 3 Items Auto renew,2092149178426,2267622539322,f
Wine & Roses - 5 Items Auto renew,2092150227002,2267625160762,f
Street Smarts - 3 Items,2154512613434,2267622539322,f
Street Smarts - 5 items,2144938426426,2267625160762,f
Street Smarts - 3 Items  Auto renew,2156332908602,2267622539322,f
Street Smarts - 5 items  Auto renew,2188207980602,2267625160762,f
Street Smarts 2 - 3 Items,2188530778170,2267622539322,f
Street Smarts 2 - 5 items,2188532875322,2267625160762,f
Street Smarts 2 - 3 Items  Auto renew,2196272807994,2267622539322,f
Street Smarts 2 - 5 items  Auto renew,2188543328314,2267625160762,f
Snug Life - 3 Items,2163296698426,2267622539322,f
Snug Life - 5 Items,2154515857466,2267625160762,f
Snug Life - 3 Items  Auto renew,2188491882554,2267622539322,f
Snug Life - 5 Items  Auto renew,2188496666682,2267625160762,f
Never Basic - 3 Items,2185227010106,2267622539322,f
Never Basic - 5 Items,2185229860922,2267625160762,f
Never Basic - 3 Items  Auto renew,2188525928506,2267622539322,f
Never Basic - 5 Items  Auto renew,2188527599674,2267625160762,f
Blush Crush - 3 Items,2154559995962,2267622539322,f
Blush Crush - 5 Items,2154524049466,2267625160762,f
Blush Crush - 3 Items  Auto renew,2188518850618,2267622539322,f
Blush Crush - 5 Items  Auto renew,2188520521786,2267625160762,f
Fierce & Floral - 3 Items,2227262881850,2267622539322,f
Fierce & Floral - 5 Items,2227259342906,2267625160762,f
Fierce & Floral - 3 Items  Auto renew,2236718448698,2267622539322,f
Fierce & Floral - 5 Items  Auto renew,2237890625594,2267625160762,f
Peace & Pastels - 3 Items,2226413174842,2267622539322,f
Peace & Pastels - 5 Items,2226411667514,2267625160762,f
Peace & Pastels - 3 Items Auto renew,2237902815290,2267622539322,f
Peace & Pastels - 5 Items Auto renew,2237903110202,2267625160762,f
Knot Your Average - 3 Items,2227252559930,2267622539322,f
Knot Your Average - 5 Items,2227246661690,2267625160762,f
Knot Your Average - 3 Items Auto renew,2237892132922,2267622539322,f
Knot Your Average - 5 Items Auto renew,2237892952122,2267625160762,f
True Blue - 3 Items,2226409963578,2267622539322,f
True Blue - 5 Items,2226391941178,2267625160762,f
True Blue - 3 items Auto renew,2237897441338,2267622539322,f
True Blue - 5 Items Auto renew,2237898391610,2267625160762,f
